"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8"
"11605","Phaethornis","ruber","","Reddish Hermit","Olivier Claessens","French Guiana","piton de l'Armontabo","3.7348","-52.3206","song","//www.xeno-canto.org/11605/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/11605","A","10:00","2006-11-21","150","//www.xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11605-small.png","//www.xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11605-med.png","//www.xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11605-large.png","//www.xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11605-full.png","0:11","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"479417","Phaethornis","ruber","","Reddish Hermit","Dante Buzzetti","Brazil","Rio Chandless,Parque Estadual Chandless,Manoel Urbano,Acre","-9.546","-70.023","song","//www.xeno-canto.org/479417/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/479417","B","8:30","2008-02-18","200","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC479417-small.png","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC479417-med.png","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC479417-large.png","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC479417-full.png","1:20","2019-06-07","Akletos goeldii","DCB 604-11","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"453600","Phaethornis","ruber","","Reddish Hermit","Will Sweet","Peru","Centro de Investigación y Conservación de Río Los Amigos (CICRA)","-12.5687","-70.0928","song","//www.xeno-canto.org/453600/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/453600","B","15:30","2018-08-02","260","//www.xeno-canto.org/sounds/uploaded/BVEAKEMWVN/ffts/XC453600-small.png","//www.xeno-canto.org/sounds/uploaded/BVEAKEMWVN/ffts/XC453600-med.png","//www.xeno-canto.org/sounds/uploaded/BVEAKEMWVN/ffts/XC453600-large.png","//www.xeno-canto.org/sounds/uploaded/BVEAKEMWVN/ffts/XC453600-full.png","0:45","2019-01-24","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"449480","Phaethornis","ruber","","Reddish Hermit","Brice de la Croix","French Guiana","Roura, Cacao","4.548","-52.473","song","//www.xeno-canto.org/449480/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/449480","B","10:30","2018-10-20","160","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC449480-small.png","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC449480-med.png","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC449480-large.png","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC449480-full.png","0:33","2019-01-07","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"427764","Phaethornis","ruber","ruber","Reddish Hermit","Caio Brito","Brazil","Abunã - Transecto 09 - ME, Porto Velho-RO, Rondônia","-9.607352","-65.459606","canto","//www.xeno-canto.org/427764/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/427764","B","10:35","2015-11-04","140","//www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427764-small.png","//www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427764-med.png","//www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427764-large.png","//www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427764-full.png","0:08","2018-07-23","Ara ararauna","habitat:Amazônia - Terra Firme;
recorder:Sony PCM-M10;
microphone:Sennheiser ME-066;
volume setting:6.;
weather:Ensolarado;","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"403321","Phaethornis","ruber","","Reddish Hermit","Brice de la Croix","French Guiana","Matoury, sentier du Lac des Américains","4.8318","-52.3454","call","//www.xeno-canto.org/403321/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/403321","B","10:00","2017-03-01","20","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC403321-small.png","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC403321-med.png","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC403321-large.png","//www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC403321-full.png","0:03","2018-02-23","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"400643","Phaethornis","ruber","","Reddish Hermit","GABRIEL LEITE","Brazil","Novo Repartimento, Pará","-4.2015","-50.6882","song","//www.xeno-canto.org/400643/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/400643","B","08:00","2018-01-20","130","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC400643-small.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC400643-med.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC400643-large.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC400643-full.png","0:37","2018-01-25","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"396161","Phaethornis","ruber","","Reddish Hermit","Bobby Wilcox","Brazil","Reserva Ecológica de Guapi Açu (REGUA), RJ","-22.4508","-42.7735","male, song","//www.xeno-canto.org/396161/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/396161","B","11:30","2017-11-04","30","//www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC396161-small.png","//www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC396161-med.png","//www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC396161-large.png","//www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC396161-full.png","0:24","2017-12-16","","Bird about 30ft away in mid-successional Atlantic rain forest.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"345421","Phaethornis","ruber","","Reddish Hermit","Tulio Dornas","Brazil","Estrada para comunidade Menino Jesus","-1.495","-48.308","song","//www.xeno-canto.org/345421/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/345421","B","09:30","2014-02-14","30","//www.xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345421-small.png","//www.xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345421-med.png","//www.xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345421-large.png","//www.xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345421-full.png","0:25","2016-12-07","","","no","no",NA,NA,NA,NA,NA,NA,NA,NA
"292018","Phaethornis","ruber","ruber","Reddish Hermit","Jerome Fischer","Brazil","Green Trail, Reserva Ecológica de Guapiaçu, RJ","-22.4179","-42.7379","song","//www.xeno-canto.org/292018/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/292018","B","07:00","2015-11-25","170","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC292018-small.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC292018-med.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC292018-large.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC292018-full.png","1:09","2015-11-26","Drymophila squamata","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"271984","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Colakreek, Para","5.469806","-55.232639","call flight","//www.xeno-canto.org/271984/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/271984","B","16:00","2014-03-21","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271984-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271984-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271984-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC271984-full.png","0:06","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"234997","Phaethornis","ruber","","Reddish Hermit","Kassius Santos","Brazil","Lavras, Lavras, Minas Gerais","-21.174","-45.1324","song","//www.xeno-canto.org/234997/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/234997","B","09:40","2014-04-17","800","//www.xeno-canto.org/sounds/uploaded/LDUBEBHXQK/ffts/XC234997-small.png","//www.xeno-canto.org/sounds/uploaded/LDUBEBHXQK/ffts/XC234997-med.png","//www.xeno-canto.org/sounds/uploaded/LDUBEBHXQK/ffts/XC234997-large.png","//www.xeno-canto.org/sounds/uploaded/LDUBEBHXQK/ffts/XC234997-full.png","0:47","2015-04-10","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"227592","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Brazil","Alta Floresta area, Mato Grosso","-9.9","-55.9","song","//www.xeno-canto.org/227592/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/227592","B","09:00","2005-07-27","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227592-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227592-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227592-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227592-full.png","0:19","2015-03-23","","ID certainty 100%. (Archiv. tape 376 side A track 36 seq. B)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"227591","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Brazil","Murici area, Alagoas","-9.6666666667","-35.9166666667","call","//www.xeno-canto.org/227591/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/227591","B","07:00","2004-02-01","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227591-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227591-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227591-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227591-full.png","0:11","2015-03-23","","ID certainty 100%. (Archiv. tape 305 side A track 43 seq. D)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"227590","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Venezuela","Km 67 area, Bolivar","6.3","-61.2666666667","display","//www.xeno-canto.org/227590/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/227590","B","07:15","1994-10-21","100 - 200","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227590-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227590-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227590-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227590-full.png","0:33","2015-03-23","","ID certainty 100%. (Archiv. tape 13 side A track 34 seq. A)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"227589","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Venezuela","Junglaven area, Amazonas","5","-66.3833333333","song","//www.xeno-canto.org/227589/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/227589","B","?","1993-11-01","100 - 300","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227589-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227589-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227589-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227589-full.png","0:08","2015-03-23","","ID certainty 100%. (Archiv. tape 5 side B track 12 seq. A)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"213031","Phaethornis","ruber","","Reddish Hermit","GABRIEL LEITE","Brazil","Novo Repartimento, Pará","-4.2603","-50.0235","song","//www.xeno-canto.org/213031/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/213031","B","07:00","2015-01-17","90","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC213031-small.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC213031-med.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC213031-large.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC213031-full.png","0:40","2015-02-12","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"202727","Phaethornis","ruber","","Reddish Hermit","Hans Matheve","Venezuela","Junglaven Lodge, Amazonas","5.05","-66.2333","call?","//www.xeno-canto.org/202727/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/202727","B","?","2009-03-09","120","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC202727-small.png","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC202727-med.png","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC202727-large.png","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC202727-full.png","0:07","2014-11-16","","","yes","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"147169","Phaethornis","ruber","ruber","Reddish Hermit","Josh Engel","Brazil","Reserva Biologica do Gurupi","-3.8141","-46.8045","song","//www.xeno-canto.org/147169/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/147169","B","06:30","2013-07-08","190","//www.xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC147169-small.png","//www.xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC147169-med.png","//www.xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC147169-large.png","//www.xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC147169-full.png","0:47","2013-09-09","","Terra firme forest.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"124126","Phaethornis","ruber","","Reddish Hermit","William Zaca","Brazil","Ubatuba. Rancho Pica Pau","-23.4001","-45.0667","male, song","//www.xeno-canto.org/124126/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/124126","B","07:30","2010-07-23","20","//www.xeno-canto.org/sounds/uploaded/QPVHQBUWGE/ffts/XC124126-small.png","//www.xeno-canto.org/sounds/uploaded/QPVHQBUWGE/ffts/XC124126-med.png","//www.xeno-canto.org/sounds/uploaded/QPVHQBUWGE/ffts/XC124126-large.png","//www.xeno-canto.org/sounds/uploaded/QPVHQBUWGE/ffts/XC124126-full.png","0:39","2013-03-09","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"119431","Phaethornis","ruber","","Reddish Hermit","GABRIEL LEITE","Brazil","Careiro, Amazonas","-3.4915","-59.9304","song","//www.xeno-canto.org/119431/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/119431","B","10:00","2010-06-06","20","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119431-small.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119431-med.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119431-large.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119431-full.png","0:27","2013-01-23","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"94467","Phaethornis","ruber","","Reddish Hermit","Frank Lambert","Peru","Cocha Cashu Biological Station, Manu National Park","-11.8667","-71.3667","male at lek including flight display","//www.xeno-canto.org/94467/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/94467","B","09:10","2003-09-15","250","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94467-small.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94467-med.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94467-large.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94467-full.png","1:53","2012-02-08","","lekking in Guadua bamboo. Display flight calls in the middle of the cut (near Playa Bonita, 7km from research station)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"94466","Phaethornis","ruber","","Reddish Hermit","Frank Lambert","Peru","Cocha Cashu Biological Station, Manu National Park","-11.8667","-71.3667","call, male","//www.xeno-canto.org/94466/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/94466","B","09:00","2003-09-15","250","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94466-small.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94466-med.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94466-large.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC94466-full.png","0:07","2012-02-08","","singing in Guadua bamboo (near Playa Bonita, 7km from research station)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"87413","Phaethornis","ruber","","Reddish Hermit","Sidnei S. dos Santos","Brazil","RPPN Serra Bonita, Camacan, Bahia.","-15.3851","-39.5709","Song","//www.xeno-canto.org/87413/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/87413","B","8:02","2009-01-22","?","//www.xeno-canto.org/sounds/uploaded/BHODJXTHGQ/ffts/XC87413-small.png","//www.xeno-canto.org/sounds/uploaded/BHODJXTHGQ/ffts/XC87413-med.png","//www.xeno-canto.org/sounds/uploaded/BHODJXTHGQ/ffts/XC87413-large.png","//www.xeno-canto.org/sounds/uploaded/BHODJXTHGQ/ffts/XC87413-full.png","0:09","2011-09-12","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"85300","Phaethornis","ruber","ruber","Reddish Hermit","Jeremy Minns","Brazil","Estação Ecológica de Murici, Alagoas","-9.3001","-35.9334","Song","//www.xeno-canto.org/85300/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/85300","B","08:25","2001-11-12","550","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85300-small.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85300-med.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85300-large.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85300-full.png","0:37","2011-08-03","","Humid forest. Two takes, natural and after playback.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"85299","Phaethornis","ruber","ruber","Reddish Hermit","Jeremy Minns","Brazil","Ubatuba, SP. Corcovado","-23.4727","-45.1892","Song","//www.xeno-canto.org/85299/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/85299","B","07:10","1997-05-11","40","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85299-small.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85299-med.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85299-large.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC85299-full.png","0:15","2011-08-03",NA,"","unknown","unknown","Drymophila ferruginea","Dysithamnus stictothorax",NA,NA,NA,NA,NA,NA
"74026","Phaethornis","ruber","","Reddish Hermit","Joseph Tobias and Nathalie Seddon","Peru","CICRA, PE","-12.5692","-70.1001","song","//www.xeno-canto.org/74026/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/74026","B","06:11","2007-12-07","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74026-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74026-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74026-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74026-full.png","1:48","2011-03-23","","track T1640. Habitat: Terra firme/secondary forest. Weather: Warm, windy. Perch height: 2m. Distance to observer: 4m. Id-ed by: Sight+Voice. Sex of main vocalizer: M. Number vocalizing: 1.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"74025","Phaethornis","ruber","","Reddish Hermit","Joseph Tobias and Nathalie Seddon","Peru","CICRA, PE","-12.5692","-70.1001","song","//www.xeno-canto.org/74025/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/74025","B","06:11","2007-12-07","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74025-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74025-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74025-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74025-full.png","2:01","2011-03-23","","track T1639. Habitat: Terra firme. Weather: Warm, windy. Perch height: 2m. Distance to observer: 5m. Id-ed by: Sight+Voice. Sex of main vocalizer: M. Number vocalizing: 1.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"65263","Phaethornis","ruber","","Reddish Hermit","Alexandre Renaudier","French Guiana","Mana, piste ONF Dégrad Florian",NA,NA,"song","//www.xeno-canto.org/65263/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/65263","B","?","2010-09-01","20","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC65263-small.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC65263-med.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC65263-large.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC65263-full.png","0:50","2010-11-08","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"63853","Phaethornis","ruber","","Reddish Hermit","Joseph Tobias and Nathalie Seddon","Peru","Cocha Cashu Biological Station, Manu National Park","-11.8667","-71.3667","call","//www.xeno-canto.org/63853/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/63853","B","?:?","2001-09-25","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63853-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63853-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63853-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63853-full.png","0:37","2010-10-15","","long series of high-pitched calls. Habitat: Evergreen lowland forest, Flood plain forest. Ref: CC11A254","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
